name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Crush,Chapters (Deluxe),Yuna,2016-05-20,"['alternative r&b', 'malaysian pop']",243133,61,0.678,0.414,9,-10.144,0,0.0498,0.366,3.78e-06,0.0885,0.355,130.031,4
Crush,Chapters (Deluxe),Yuna,2016-05-20,"['alternative r&b', 'malaysian pop']",243133,61,0.678,0.414,9,-10.144,0,0.0498,0.366,3.78e-06,0.0885,0.355,130.031,4
Crush,Chapters (Deluxe),Yuna,2016-05-20,"['alternative r&b', 'malaysian pop']",243133,61,0.678,0.414,9,-10.144,0,0.0498,0.366,3.78e-06,0.0885,0.355,130.031,4
Crush,Chapters (Deluxe),Yuna,2016-05-20,"['alternative r&b', 'malaysian pop']",243133,61,0.678,0.414,9,-10.144,0,0.0498,0.366,3.78e-06,0.0885,0.355,130.031,4
Crush,Chapters (Deluxe),Yuna,2016-05-20,"['alternative r&b', 'malaysian pop']",243133,61,0.678,0.414,9,-10.144,0,0.0498,0.366,3.78e-06,0.0885,0.355,130.031,4
Alive,Alive,Andrew & Veda,2016-07-15,[],266336,34,0.465,0.396,0,-10.641,1,0.0276,0.594,0.0,0.0989,0.105,79.337,4
Alive,Alive,Andrew & Veda,2016-07-15,[],266336,34,0.465,0.396,0,-10.641,1,0.0276,0.594,0.0,0.0989,0.105,79.337,4
Alive,Alive,Andrew & Veda,2016-07-15,[],266336,34,0.465,0.396,0,-10.641,1,0.0276,0.594,0.0,0.0989,0.105,79.337,4
Atlas Hands - Thomas Jack Remix,Atlas Hands (Thomas Jack Remix),Benjamin Francis Leftwich,2010-01-01,"['chamber pop', 'indie anthem-folk', 'indie folk', 'neo mellow', 'stomp and holler', 'york indie']",327476,40,0.839,0.484,1,-9.766,1,0.134,0.0251,0.326,0.304,0.632,107.007,4
Atlas Hands - Thomas Jack Remix,Atlas Hands (Thomas Jack Remix),Benjamin Francis Leftwich,2010-01-01,"['chamber pop', 'indie anthem-folk', 'indie folk', 'neo mellow', 'stomp and holler', 'york indie']",327476,40,0.839,0.484,1,-9.766,1,0.134,0.0251,0.326,0.304,0.632,107.007,4
Atlas Hands - Thomas Jack Remix,Atlas Hands (Thomas Jack Remix),Benjamin Francis Leftwich,2010-01-01,"['chamber pop', 'indie anthem-folk', 'indie folk', 'neo mellow', 'stomp and holler', 'york indie']",327476,40,0.839,0.484,1,-9.766,1,0.134,0.0251,0.326,0.304,0.632,107.007,4
Out of Time,We Are the Sons EP,Running Young,2015-04-14,[],127216,18,0.308,0.189,8,-11.143,1,0.034,0.954,0.167,0.136,0.0866,117.356,4
Out of Time,We Are the Sons EP,Running Young,2015-04-14,[],127216,18,0.308,0.189,8,-11.143,1,0.034,0.954,0.167,0.136,0.0866,117.356,4
Out of Time,We Are the Sons EP,Running Young,2015-04-14,[],127216,18,0.308,0.189,8,-11.143,1,0.034,0.954,0.167,0.136,0.0866,117.356,4
Out of Time,We Are the Sons EP,Running Young,2015-04-14,[],127216,18,0.308,0.189,8,-11.143,1,0.034,0.954,0.167,0.136,0.0866,117.356,4
Out of Time,We Are the Sons EP,Running Young,2015-04-14,[],127216,18,0.308,0.189,8,-11.143,1,0.034,0.954,0.167,0.136,0.0866,117.356,4
Out of Time,We Are the Sons EP,Running Young,2015-04-14,[],127216,18,0.308,0.189,8,-11.143,1,0.034,0.954,0.167,0.136,0.0866,117.356,4
Out of Time,We Are the Sons EP,Running Young,2015-04-14,[],127216,18,0.308,0.189,8,-11.143,1,0.034,0.954,0.167,0.136,0.0866,117.356,4
Out of Time,We Are the Sons EP,Running Young,2015-04-14,[],127216,18,0.308,0.189,8,-11.143,1,0.034,0.954,0.167,0.136,0.0866,117.356,4
Ocean Eyes - Astronomyy Remix,Ocean Eyes (The Remixes),Billie Eilish,2017-01-13,"['electropop', 'pop']",296266,69,0.594,0.481,4,-8.525,0,0.0353,0.629,0.0126,0.0939,0.0671,144.941,4
Ocean Eyes - Astronomyy Remix,Ocean Eyes (The Remixes),Billie Eilish,2017-01-13,"['electropop', 'pop']",296266,69,0.594,0.481,4,-8.525,0,0.0353,0.629,0.0126,0.0939,0.0671,144.941,4
Ocean Eyes - Astronomyy Remix,Ocean Eyes (The Remixes),Billie Eilish,2017-01-13,"['electropop', 'pop']",296266,69,0.594,0.481,4,-8.525,0,0.0353,0.629,0.0126,0.0939,0.0671,144.941,4
Heart of Life,Telling It Like It Is,Marching Church,2016-10-28,"['danish alternative rock', 'danish post-punk']",223457,23,0.519,0.666,4,-5.491,0,0.0433,0.147,1.62e-06,0.11,0.46,102.623,4
Heart of Life,Telling It Like It Is,Marching Church,2016-10-28,"['danish alternative rock', 'danish post-punk']",223457,23,0.519,0.666,4,-5.491,0,0.0433,0.147,1.62e-06,0.11,0.46,102.623,4
Heart of Life,Telling It Like It Is,Marching Church,2016-10-28,"['danish alternative rock', 'danish post-punk']",223457,23,0.519,0.666,4,-5.491,0,0.0433,0.147,1.62e-06,0.11,0.46,102.623,4
Heart of Life,Telling It Like It Is,Marching Church,2016-10-28,"['danish alternative rock', 'danish post-punk']",223457,23,0.519,0.666,4,-5.491,0,0.0433,0.147,1.62e-06,0.11,0.46,102.623,4
Heart of Life,Telling It Like It Is,Marching Church,2016-10-28,"['danish alternative rock', 'danish post-punk']",223457,23,0.519,0.666,4,-5.491,0,0.0433,0.147,1.62e-06,0.11,0.46,102.623,4
Heart of Life,Telling It Like It Is,Marching Church,2016-10-28,"['danish alternative rock', 'danish post-punk']",223457,23,0.519,0.666,4,-5.491,0,0.0433,0.147,1.62e-06,0.11,0.46,102.623,4
Reanimation,Reanimation,Lights & Motion,2013-01-15,"['atmospheric post-rock', 'cinematic post-rock', 'compositional ambient', 'focus', 'nordic post-rock', 'post-rock']",260396,17,0.503,0.833,0,-4.862,1,0.0331,0.000644,0.0381,0.269,0.215,119.989,4
Reanimation,Reanimation,Lights & Motion,2013-01-15,"['atmospheric post-rock', 'cinematic post-rock', 'compositional ambient', 'focus', 'nordic post-rock', 'post-rock']",260396,17,0.503,0.833,0,-4.862,1,0.0331,0.000644,0.0381,0.269,0.215,119.989,4
Reanimation,Reanimation,Lights & Motion,2013-01-15,"['atmospheric post-rock', 'cinematic post-rock', 'compositional ambient', 'focus', 'nordic post-rock', 'post-rock']",260396,17,0.503,0.833,0,-4.862,1,0.0331,0.000644,0.0381,0.269,0.215,119.989,4
Reanimation,Reanimation,Lights & Motion,2013-01-15,"['atmospheric post-rock', 'cinematic post-rock', 'compositional ambient', 'focus', 'nordic post-rock', 'post-rock']",260396,17,0.503,0.833,0,-4.862,1,0.0331,0.000644,0.0381,0.269,0.215,119.989,4
Reanimation,Reanimation,Lights & Motion,2013-01-15,"['atmospheric post-rock', 'cinematic post-rock', 'compositional ambient', 'focus', 'nordic post-rock', 'post-rock']",260396,17,0.503,0.833,0,-4.862,1,0.0331,0.000644,0.0381,0.269,0.215,119.989,4
Reanimation,Reanimation,Lights & Motion,2013-01-15,"['atmospheric post-rock', 'cinematic post-rock', 'compositional ambient', 'focus', 'nordic post-rock', 'post-rock']",260396,17,0.503,0.833,0,-4.862,1,0.0331,0.000644,0.0381,0.269,0.215,119.989,4
Reanimation,Reanimation,Lights & Motion,2013-01-15,"['atmospheric post-rock', 'cinematic post-rock', 'compositional ambient', 'focus', 'nordic post-rock', 'post-rock']",260396,17,0.503,0.833,0,-4.862,1,0.0331,0.000644,0.0381,0.269,0.215,119.989,4
Reanimation,Reanimation,Lights & Motion,2013-01-15,"['atmospheric post-rock', 'cinematic post-rock', 'compositional ambient', 'focus', 'nordic post-rock', 'post-rock']",260396,17,0.503,0.833,0,-4.862,1,0.0331,0.000644,0.0381,0.269,0.215,119.989,4
Reanimation,Reanimation,Lights & Motion,2013-01-15,"['atmospheric post-rock', 'cinematic post-rock', 'compositional ambient', 'focus', 'nordic post-rock', 'post-rock']",260396,17,0.503,0.833,0,-4.862,1,0.0331,0.000644,0.0381,0.269,0.215,119.989,4
Cast Away,Blue Leaves,Etherwood,2015-09-04,"['chillstep', 'deep liquid', 'drum and bass', 'liquid funk']",257042,36,0.473,0.841,8,-5.357,0,0.0373,0.000306,0.861,0.168,0.0404,173.004,4
On & On,On & On,GOLDHOUSE,2016-04-08,"['indie poptimism', 'pop edm']",227142,26,0.601,0.945,2,-2.516,0,0.0671,0.00054,0.0,0.314,0.575,125.98,4
On & On,On & On,GOLDHOUSE,2016-04-08,"['indie poptimism', 'pop edm']",227142,26,0.601,0.945,2,-2.516,0,0.0671,0.00054,0.0,0.314,0.575,125.98,4
On & On,On & On,GOLDHOUSE,2016-04-08,"['indie poptimism', 'pop edm']",227142,26,0.601,0.945,2,-2.516,0,0.0671,0.00054,0.0,0.314,0.575,125.98,4
On & On,On & On,GOLDHOUSE,2016-04-08,"['indie poptimism', 'pop edm']",227142,26,0.601,0.945,2,-2.516,0,0.0671,0.00054,0.0,0.314,0.575,125.98,4
On & On,On & On,GOLDHOUSE,2016-04-08,"['indie poptimism', 'pop edm']",227142,26,0.601,0.945,2,-2.516,0,0.0671,0.00054,0.0,0.314,0.575,125.98,4
On & On,On & On,GOLDHOUSE,2016-04-08,"['indie poptimism', 'pop edm']",227142,26,0.601,0.945,2,-2.516,0,0.0671,0.00054,0.0,0.314,0.575,125.98,4
Our Demons - Hive Remix,Love Death Immortality (Remixes),The Glitch Mob,2015-02-24,"['edm', 'electro house', 'glitch', 'glitch hop']",330785,33,0.439,0.971,5,-1.521,0,0.0634,0.000474,0.0988,0.684,0.346,86.983,4
Beauty of the Unhidden Heart - Dean Grenier Remix,Love Death Immortality (Remixes),The Glitch Mob,2015-02-24,"['edm', 'electro house', 'glitch', 'glitch hop']",398512,18,0.629,0.919,7,-4.421,1,0.0364,0.0141,0.204,0.129,0.298,120.014,4
Mind of a Beast,Love Death Immortality,The Glitch Mob,2014-02-11,"['edm', 'electro house', 'glitch', 'glitch hop']",256982,43,0.473,0.955,1,-4.812,1,0.054,2.72e-05,0.902,0.0627,0.259,144.013,4
Mind of a Beast,Love Death Immortality,The Glitch Mob,2014-02-11,"['edm', 'electro house', 'glitch', 'glitch hop']",256982,43,0.473,0.955,1,-4.812,1,0.054,2.72e-05,0.902,0.0627,0.259,144.013,4
Drive It Like You Stole It - Pawn Remix,Drink the Sea (Remixes Vol. 1),The Glitch Mob,2011-10-03,"['edm', 'electro house', 'glitch', 'glitch hop']",259653,30,0.715,0.644,5,-9.213,0,0.109,0.0186,0.816,0.133,0.254,100.03,4
Drive It Like You Stole It - Pawn Remix,Drink the Sea (Remixes Vol. 1),The Glitch Mob,2011-10-03,"['edm', 'electro house', 'glitch', 'glitch hop']",259653,30,0.715,0.644,5,-9.213,0,0.109,0.0186,0.816,0.133,0.254,100.03,4
Drive It Like You Stole It - Pawn Remix,Drink the Sea (Remixes Vol. 1),The Glitch Mob,2011-10-03,"['edm', 'electro house', 'glitch', 'glitch hop']",259653,30,0.715,0.644,5,-9.213,0,0.109,0.0186,0.816,0.133,0.254,100.03,4
Drive It Like You Stole It - Pawn Remix,Drink the Sea (Remixes Vol. 1),The Glitch Mob,2011-10-03,"['edm', 'electro house', 'glitch', 'glitch hop']",259653,30,0.715,0.644,5,-9.213,0,0.109,0.0186,0.816,0.133,0.254,100.03,4
Drive It Like You Stole It - Pawn Remix,Drink the Sea (Remixes Vol. 1),The Glitch Mob,2011-10-03,"['edm', 'electro house', 'glitch', 'glitch hop']",259653,30,0.715,0.644,5,-9.213,0,0.109,0.0186,0.816,0.133,0.254,100.03,4
Drive It Like You Stole It - Pawn Remix,Drink the Sea (Remixes Vol. 1),The Glitch Mob,2011-10-03,"['edm', 'electro house', 'glitch', 'glitch hop']",259653,30,0.715,0.644,5,-9.213,0,0.109,0.0186,0.816,0.133,0.254,100.03,4
Drive It Like You Stole It - Pawn Remix,Drink the Sea (Remixes Vol. 1),The Glitch Mob,2011-10-03,"['edm', 'electro house', 'glitch', 'glitch hop']",259653,30,0.715,0.644,5,-9.213,0,0.109,0.0186,0.816,0.133,0.254,100.03,4
Drive It Like You Stole It - Pawn Remix,Drink the Sea (Remixes Vol. 1),The Glitch Mob,2011-10-03,"['edm', 'electro house', 'glitch', 'glitch hop']",259653,30,0.715,0.644,5,-9.213,0,0.109,0.0186,0.816,0.133,0.254,100.03,4
Hey Now,Summer's Gone,ODESZA,2012-09-05,"['chillwave', 'ninja']",148085,43,0.551,0.845,11,-3.484,1,0.0455,0.0387,0.653,0.127,0.0357,93.986,4
We Were Young,Summer's Gone,ODESZA,2012-09-05,"['chillwave', 'ninja']",192000,42,0.509,0.705,0,-5.846,1,0.166,0.451,0.139,0.114,0.255,109.724,4
Above the Middle,Summer's Gone,ODESZA,2012-09-05,"['chillwave', 'ninja']",183272,49,0.483,0.817,1,-3.927,0,0.0894,0.0458,0.584,0.363,0.211,110.011,4
I Want You,Summer's Gone,ODESZA,2012-09-05,"['chillwave', 'ninja']",161926,51,0.565,0.652,1,-4.232,0,0.196,0.479,0.922,0.11,0.274,178.516,4
I Want You,Summer's Gone,ODESZA,2012-09-05,"['chillwave', 'ninja']",161926,51,0.565,0.652,1,-4.232,0,0.196,0.479,0.922,0.11,0.274,178.516,4
I Want You,Summer's Gone,ODESZA,2012-09-05,"['chillwave', 'ninja']",161926,51,0.565,0.652,1,-4.232,0,0.196,0.479,0.922,0.11,0.274,178.516,4
I Want You,Summer's Gone,ODESZA,2012-09-05,"['chillwave', 'ninja']",161926,51,0.565,0.652,1,-4.232,0,0.196,0.479,0.922,0.11,0.274,178.516,4
I Want You,Summer's Gone,ODESZA,2012-09-05,"['chillwave', 'ninja']",161926,51,0.565,0.652,1,-4.232,0,0.196,0.479,0.922,0.11,0.274,178.516,4
catch me if you can - Bonus Track,End Credits,EDEN,2015-08-08,"['indie poptimism', 'modern rock', 'pop']",189321,48,0.297,0.118,0,-27.235,1,0.0965,0.895,0.0,0.878,0.397,78.043,4
catch me if you can - Bonus Track,End Credits,EDEN,2015-08-08,"['indie poptimism', 'modern rock', 'pop']",189321,48,0.297,0.118,0,-27.235,1,0.0965,0.895,0.0,0.878,0.397,78.043,4
catch me if you can - Bonus Track,End Credits,EDEN,2015-08-08,"['indie poptimism', 'modern rock', 'pop']",189321,48,0.297,0.118,0,-27.235,1,0.0965,0.895,0.0,0.878,0.397,78.043,4
Overwhelming,The Human Condition,Jon Bellion,2016-06-10,['pop rap'],172751,63,0.748,0.622,0,-4.518,1,0.225,0.252,0.0,0.112,0.667,91.77,4
Woke The F*ck Up,The Human Condition,Jon Bellion,2016-06-10,['pop rap'],219583,60,0.687,0.622,8,-5.338,1,0.0987,0.0406,0.0,0.0653,0.624,93.994,4
All I Want (Pierce Fulton Remix),All I Want (Pierce Fulton Remix),Echos,2016-03-01,['indie poptimism'],225468,23,0.558,0.933,9,-2.704,0,0.223,0.0167,0.00481,0.07,0.119,127.991,4
All I Want (Pierce Fulton Remix),All I Want (Pierce Fulton Remix),Echos,2016-03-01,['indie poptimism'],225468,23,0.558,0.933,9,-2.704,0,0.223,0.0167,0.00481,0.07,0.119,127.991,4
All I Want (Pierce Fulton Remix),All I Want (Pierce Fulton Remix),Echos,2016-03-01,['indie poptimism'],225468,23,0.558,0.933,9,-2.704,0,0.223,0.0167,0.00481,0.07,0.119,127.991,4
Assassin - Grand Omega Bosses Edit,Knights of Cydonia,Muse,2006,"['modern rock', 'permanent wave', 'rock']",318906,31,0.232,0.944,2,-3.412,1,0.0911,0.000582,0.302,0.0581,0.324,124.693,4
In Your World - Live from Le Zenith,Hullabaloo Soundtrack (Eastwest Release),Muse,2002,"['modern rock', 'permanent wave', 'rock']",191066,29,0.335,0.981,9,-5.415,0,0.119,3.24e-05,0.946,0.927,0.119,126.526,4
White Noise (R3hab Remix),White Noise (R3hab Remix),Ella Vos,2017-02-03,"['electropop', 'indie electropop', 'indie poptimism', 'indietronica', 'la pop', 'vapor soul']",196433,53,0.579,0.578,3,-5.361,1,0.0283,0.0304,0.000229,0.1,0.356,78.582,4
White Noise (R3hab Remix),White Noise (R3hab Remix),Ella Vos,2017-02-03,"['electropop', 'indie electropop', 'indie poptimism', 'indietronica', 'la pop', 'vapor soul']",196433,53,0.579,0.578,3,-5.361,1,0.0283,0.0304,0.000229,0.1,0.356,78.582,4
White Noise (R3hab Remix),White Noise (R3hab Remix),Ella Vos,2017-02-03,"['electropop', 'indie electropop', 'indie poptimism', 'indietronica', 'la pop', 'vapor soul']",196433,53,0.579,0.578,3,-5.361,1,0.0283,0.0304,0.000229,0.1,0.356,78.582,4
Überflieger,MrSuicideSheep Presents - Taking You Higher,Various Artists,2015-10-09,[],530750,25,0.649,0.864,10,-6.659,0,0.0497,0.0172,0.864,0.0308,0.538,127.987,4
Überflieger,MrSuicideSheep Presents - Taking You Higher,Various Artists,2015-10-09,[],530750,25,0.649,0.864,10,-6.659,0,0.0497,0.0172,0.864,0.0308,0.538,127.987,4
Before the Worst,The Script,The Script,2008-09-08,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",203106,39,0.588,0.928,8,-4.231,0,0.0435,0.141,0.0,0.655,0.405,115.097,4
Before the Worst,The Script,The Script,2008-09-08,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",203106,39,0.588,0.928,8,-4.231,0,0.0435,0.141,0.0,0.655,0.405,115.097,4
Slumber Party,MrSuicideSheep Presents - Taking You Higher,Various Artists,2015-10-09,[],233587,37,0.533,0.936,1,-4.626,1,0.0447,0.0143,0.721,0.0622,0.421,128.018,4
Slumber Party,MrSuicideSheep Presents - Taking You Higher,Various Artists,2015-10-09,[],233587,37,0.533,0.936,1,-4.626,1,0.0447,0.0143,0.721,0.0622,0.421,128.018,4
Ragtime Cat (feat. Lilja Bloom),"Electro Swing Fever, Vol. 3",Various Artists,2014-02-17,[],181000,22,0.736,0.715,5,-4.114,0,0.0412,0.012,0.000796,0.218,0.851,119.976,4
Caves - Samuraii Remix,Caves (Samuraii Remix),Haux,2016-12-02,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",220137,50,0.841,0.3,8,-13.286,1,0.185,0.615,0.661,0.0957,0.337,145.017,4
Caves - Samuraii Remix,Caves (Samuraii Remix),Haux,2016-12-02,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",220137,50,0.841,0.3,8,-13.286,1,0.185,0.615,0.661,0.0957,0.337,145.017,4
Caves - Samuraii Remix,Caves (Samuraii Remix),Haux,2016-12-02,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",220137,50,0.841,0.3,8,-13.286,1,0.185,0.615,0.661,0.0957,0.337,145.017,4
Caves - Samuraii Remix,Caves (Samuraii Remix),Haux,2016-12-02,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",220137,50,0.841,0.3,8,-13.286,1,0.185,0.615,0.661,0.0957,0.337,145.017,4
Caves - Samuraii Remix,Caves (Samuraii Remix),Haux,2016-12-02,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",220137,50,0.841,0.3,8,-13.286,1,0.185,0.615,0.661,0.0957,0.337,145.017,4
Caves - Samuraii Remix,Caves (Samuraii Remix),Haux,2016-12-02,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",220137,50,0.841,0.3,8,-13.286,1,0.185,0.615,0.661,0.0957,0.337,145.017,4
Caves - Samuraii Remix,Caves (Samuraii Remix),Haux,2016-12-02,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",220137,50,0.841,0.3,8,-13.286,1,0.185,0.615,0.661,0.0957,0.337,145.017,4
Caves - Samuraii Remix,Caves (Samuraii Remix),Haux,2016-12-02,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",220137,50,0.841,0.3,8,-13.286,1,0.185,0.615,0.661,0.0957,0.337,145.017,4
Caves - Samuraii Remix,Caves (Samuraii Remix),Haux,2016-12-02,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",220137,50,0.841,0.3,8,-13.286,1,0.185,0.615,0.661,0.0957,0.337,145.017,4
Caves - Samuraii Remix,Caves (Samuraii Remix),Haux,2016-12-02,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",220137,50,0.841,0.3,8,-13.286,1,0.185,0.615,0.661,0.0957,0.337,145.017,4
Caves - Samuraii Remix,Caves (Samuraii Remix),Haux,2016-12-02,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",220137,50,0.841,0.3,8,-13.286,1,0.185,0.615,0.661,0.0957,0.337,145.017,4
Caves - Samuraii Remix,Caves (Samuraii Remix),Haux,2016-12-02,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",220137,50,0.841,0.3,8,-13.286,1,0.185,0.615,0.661,0.0957,0.337,145.017,4
Caves - Samuraii Remix,Caves (Samuraii Remix),Haux,2016-12-02,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",220137,50,0.841,0.3,8,-13.286,1,0.185,0.615,0.661,0.0957,0.337,145.017,4
Caves - Samuraii Remix,Caves (Samuraii Remix),Haux,2016-12-02,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",220137,50,0.841,0.3,8,-13.286,1,0.185,0.615,0.661,0.0957,0.337,145.017,4
Caves - Samuraii Remix,Caves (Samuraii Remix),Haux,2016-12-02,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",220137,50,0.841,0.3,8,-13.286,1,0.185,0.615,0.661,0.0957,0.337,145.017,4
Caves - Samuraii Remix,Caves (Samuraii Remix),Haux,2016-12-02,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",220137,50,0.841,0.3,8,-13.286,1,0.185,0.615,0.661,0.0957,0.337,145.017,4
Caves - Samuraii Remix,Caves (Samuraii Remix),Haux,2016-12-02,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",220137,50,0.841,0.3,8,-13.286,1,0.185,0.615,0.661,0.0957,0.337,145.017,4
Caves - Samuraii Remix,Caves (Samuraii Remix),Haux,2016-12-02,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",220137,50,0.841,0.3,8,-13.286,1,0.185,0.615,0.661,0.0957,0.337,145.017,4
Caves - Samuraii Remix,Caves (Samuraii Remix),Haux,2016-12-02,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",220137,50,0.841,0.3,8,-13.286,1,0.185,0.615,0.661,0.0957,0.337,145.017,4
Caves - Samuraii Remix,Caves (Samuraii Remix),Haux,2016-12-02,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",220137,50,0.841,0.3,8,-13.286,1,0.185,0.615,0.661,0.0957,0.337,145.017,4
Caves - Samuraii Remix,Caves (Samuraii Remix),Haux,2016-12-02,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",220137,50,0.841,0.3,8,-13.286,1,0.185,0.615,0.661,0.0957,0.337,145.017,4
Caves - Samuraii Remix,Caves (Samuraii Remix),Haux,2016-12-02,"['electropop', 'indie anthem-folk', 'indie cafe pop', 'indie folk', 'vapor soul']",220137,50,0.841,0.3,8,-13.286,1,0.185,0.615,0.661,0.0957,0.337,145.017,4
Enigma,Polarheart,Polarheart,2017-07-07,['indie poptimism'],199512,21,0.448,0.567,8,-6.404,0,0.0272,0.176,8.71e-06,0.277,0.279,78.029,4
Enigma,Polarheart,Polarheart,2017-07-07,['indie poptimism'],199512,21,0.448,0.567,8,-6.404,0,0.0272,0.176,8.71e-06,0.277,0.279,78.029,4
Nothing More (Deaf Kev Remix),Nothing More (Deaf Kev Remix),Yoe Mase,2015-11-06,"['chillstep', 'pop edm']",376200,37,0.383,0.831,1,-5.063,1,0.0511,0.0123,0.0661,0.102,0.0912,199.85,4
"Awake, Asleep",New America,REMMI,2015-11-06,['electropop'],245483,13,0.458,0.544,3,-6.713,0,0.05,0.0887,2.08e-06,0.0898,0.237,93.042,4
"Awake, Asleep",New America,REMMI,2015-11-06,['electropop'],245483,13,0.458,0.544,3,-6.713,0,0.05,0.0887,2.08e-06,0.0898,0.237,93.042,4
"Awake, Asleep",New America,REMMI,2015-11-06,['electropop'],245483,13,0.458,0.544,3,-6.713,0,0.05,0.0887,2.08e-06,0.0898,0.237,93.042,4
Strings of Gold,Strings Of Gold,"I Will, I Swear",2015-05-11,"['belgian indie', 'ghent indie']",206657,16,0.254,0.41,11,-7.982,0,0.0294,0.573,0.0,0.163,0.199,81.548,1
Lakes,Strings Of Gold,"I Will, I Swear",2015-05-11,"['belgian indie', 'ghent indie']",225870,12,0.644,0.183,1,-10.195,0,0.0417,0.925,0.0663,0.0976,0.127,118.21,4
Better than this,Strings Of Gold,"I Will, I Swear",2015-05-11,"['belgian indie', 'ghent indie']",203726,11,0.515,0.22,5,-11.961,1,0.0314,0.952,0.00091,0.118,0.19,134.62,4
Summer Nights,Strings Of Gold,"I Will, I Swear",2015-05-11,"['belgian indie', 'ghent indie']",208366,18,0.566,0.372,1,-8.151,0,0.0301,0.68,7.67e-05,0.0928,0.332,140.006,4
Fractures,Strings Of Gold,"I Will, I Swear",2015-05-11,"['belgian indie', 'ghent indie']",196609,13,0.374,0.532,10,-8.544,1,0.0337,0.429,0.000417,0.121,0.277,162.085,4
Mess,Music For Undays,Various Artists,2014-02-24,[],188895,15,0.679,0.296,8,-9.768,1,0.0356,0.738,0.000521,0.112,0.141,128.098,4
Sleep,Long Days / Sleep,"I Will, I Swear",2013-04-01,"['belgian indie', 'ghent indie']",235377,34,0.419,0.236,11,-11.805,1,0.0329,0.84,0.00232,0.089,0.0909,137.338,4
Long Days,Long Days / Sleep,"I Will, I Swear",2013-04-01,"['belgian indie', 'ghent indie']",201938,33,0.334,0.073,2,-16.481,1,0.0481,0.944,0.000522,0.268,0.0786,117.695,4
Long Days,Long Days / Sleep,"I Will, I Swear",2013-04-01,"['belgian indie', 'ghent indie']",201938,33,0.334,0.073,2,-16.481,1,0.0481,0.944,0.000522,0.268,0.0786,117.695,4
Long Days,Long Days / Sleep,"I Will, I Swear",2013-04-01,"['belgian indie', 'ghent indie']",201938,33,0.334,0.073,2,-16.481,1,0.0481,0.944,0.000522,0.268,0.0786,117.695,4
Long Days,Long Days / Sleep,"I Will, I Swear",2013-04-01,"['belgian indie', 'ghent indie']",201938,33,0.334,0.073,2,-16.481,1,0.0481,0.944,0.000522,0.268,0.0786,117.695,4
Long Days,Long Days / Sleep,"I Will, I Swear",2013-04-01,"['belgian indie', 'ghent indie']",201938,33,0.334,0.073,2,-16.481,1,0.0481,0.944,0.000522,0.268,0.0786,117.695,4
Long Days,Long Days / Sleep,"I Will, I Swear",2013-04-01,"['belgian indie', 'ghent indie']",201938,33,0.334,0.073,2,-16.481,1,0.0481,0.944,0.000522,0.268,0.0786,117.695,4
Come Back Home,I met you when I was 18. (the playlist),Lauv,2018-05-31,['pop'],231774,57,0.435,0.473,10,-8.235,1,0.0415,0.119,1.17e-06,0.142,0.327,123.519,4
Come Back Home,I met you when I was 18. (the playlist),Lauv,2018-05-31,['pop'],231774,57,0.435,0.473,10,-8.235,1,0.0415,0.119,1.17e-06,0.142,0.327,123.519,4
