name,album,artist,release_date,genres,length,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Boombai Nagariya (Living In The City),Taxi No. 9211 (Original Motion Picture Soundtrack),Various Artists,2006-12-01,[],199760,18,0.841,0.641,0,-8.903,1,0.257,0.0128,2.69e-05,0.108,0.645,106.907,4
Forest Fires,Forest Fires,Axel Flóvent,2016-01-08,"['icelandic folk', 'icelandic indie', 'indie anthem-folk', 'indie folk']",210924,60,0.623,0.292,7,-12.26,0,0.0313,0.698,9.86e-06,0.121,0.161,118.007,4
Division - Heathered Pearls Remix,Epoch (Deluxe Version),Tycho,2019-02-15,"['chillwave', 'downtempo', 'indietronica', 'intelligent dance music']",303580,28,0.709,0.652,9,-15.667,0,0.0436,0.835,0.933,0.111,0.0256,126.996,4
Perry the Platypus Theme,Phineas and Ferb,Various Artists,2009-01-01,[],47240,48,0.638,0.879,7,-3.839,1,0.245,0.189,2.73e-06,0.0788,0.881,164.786,4
Foe,Coal,Leprous,2013-05-28,"['djent', 'norwegian metal', 'prog metal', 'progressive metal']",315400,34,0.543,0.499,4,-5.643,1,0.0311,0.0467,0.00242,0.112,0.104,115.024,1
Foe,Coal,Leprous,2013-05-28,"['djent', 'norwegian metal', 'prog metal', 'progressive metal']",315400,34,0.543,0.499,4,-5.643,1,0.0311,0.0467,0.00242,0.112,0.104,115.024,1
In My Time of Need,Damnation,Opeth,2003-04-22,"['alternative metal', 'death metal', 'metal', 'progressive metal', 'rock', 'swedish metal', 'swedish progressive metal']",346733,53,0.471,0.604,4,-6.014,0,0.0286,0.00161,0.154,0.166,0.187,137.388,4
Baatein Kuch Ankahee Si - Unplugged,Life In A Metro (Original Motion Picture Soundtrack),Pritam,2007-03-17,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood', 'sufi']",258800,47,0.71,0.229,9,-9.756,1,0.0311,0.761,0.0,0.114,0.448,122.926,4
"Yeh Sham Mastani (From ""Kati Patang"")",Krazy Kishore,Kishore Kumar,2018-04-24,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood', 'sufi']",276855,41,0.447,0.477,6,-11.007,1,0.0344,0.892,0.0,0.323,0.571,116.183,4
Blinded,Prologue,Emmit Fenn,2017-06-21,"['electropop', 'indie electropop', 'tropical house', 'vapor soul']",224279,48,0.411,0.402,2,-12.078,1,0.0303,0.224,0.0755,0.0817,0.0609,100.693,4
Yr Heart Is Beating,I'll Forget 17,Lontalius,2016-03-25,['nz pop'],355253,20,0.492,0.35,2,-13.771,1,0.0302,0.524,0.389,0.605,0.101,115.067,4
Yr Heart Is Beating,I'll Forget 17,Lontalius,2016-03-25,['nz pop'],355253,20,0.492,0.35,2,-13.771,1,0.0302,0.524,0.389,0.605,0.101,115.067,4
The Unwinding Cable Car,Cities,Anberlin,2007-01-01,"['christian alternative rock', 'christian rock', 'dreamo', 'emo', 'pop punk', 'pop rock', 'post-hardcore', 'screamo']",257266,44,0.586,0.706,1,-7.258,0,0.0263,0.679,0.0,0.0832,0.584,131.009,4
Traffic In The Sky,On And On,Jack Johnson,2003-01-01,['neo mellow'],170946,59,0.781,0.484,2,-7.597,1,0.0347,0.713,0.00388,0.173,0.492,129.922,4
Traffic In The Sky,On And On,Jack Johnson,2003-01-01,['neo mellow'],170946,59,0.781,0.484,2,-7.597,1,0.0347,0.713,0.00388,0.173,0.492,129.922,4
Suraj Hua Maddham,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),Jatin-Lalit,2001-11-28,"['afghan pop', 'chutney', 'desi pop', 'filmi', 'modern bollywood']",427546,53,0.626,0.69,5,-5.851,1,0.0595,0.329,0.000209,0.134,0.566,79.995,4
Mitwa,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),Shankar-Ehsaan-Loy,2006-06-08,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",382973,59,0.63,0.63,4,-7.525,1,0.0364,0.295,1.26e-05,0.0934,0.517,107.103,4
Lights Out,Dear Agony,Breaking Benjamin,2009-01-01,"['alternative metal', 'nu metal', 'post-grunge']",213640,50,0.326,0.972,3,-2.92,1,0.0688,6.3e-06,1.22e-05,0.16,0.538,170.879,4
Sleep Forever,In the Mountain in the Cloud,Portugal. The Man,2011-06-29,"['indie pop', 'indie rock', 'modern alternative rock', 'modern rock', 'rock']",380546,50,0.513,0.467,7,-8.305,1,0.0295,0.367,0.000542,0.319,0.31,145.027,4
Who Am I,Casting Crowns,Casting Crowns,2003-10-07,"['ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",335906,66,0.545,0.472,11,-7.552,1,0.0279,0.434,0.0,0.0684,0.193,134.027,4
Hurricane,Overnight,Parachute,2013-01-01,"['acoustic pop', 'charlottesville indie', 'indiecoustica', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",250880,31,0.568,0.814,7,-5.078,0,0.043,0.0382,0.0,0.402,0.462,144.956,4
Without You,Wide Awake,Parachute,2016-01-15,"['acoustic pop', 'charlottesville indie', 'indiecoustica', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",228933,62,0.564,0.864,4,-5.121,1,0.0341,0.0761,0.0,0.182,0.534,95.984,4
Intro,Stories to Tell,Just A Gent,2016-08-26,"['aussietronica', 'bass trap', 'edm', 'electro house', 'electronic trap', 'future bass', 'indietronica', 'pop edm', 'vapor soul', 'vapor twitch']",92596,24,0.594,0.169,0,-14.646,1,0.0294,0.923,0.922,0.114,0.0629,140.001,4
Intro,Stories to Tell,Just A Gent,2016-08-26,"['aussietronica', 'bass trap', 'edm', 'electro house', 'electronic trap', 'future bass', 'indietronica', 'pop edm', 'vapor soul', 'vapor twitch']",92596,24,0.594,0.169,0,-14.646,1,0.0294,0.923,0.922,0.114,0.0629,140.001,4
Judaiya,Judaiya,Rahat Fateh Ali Khan,2017-08-10,"['classic pakistani pop', 'filmi', 'modern bollywood', 'qawwali', 'sufi']",277894,37,0.435,0.59,7,-6.471,0,0.0596,0.5,0.0,0.451,0.218,76.307,4
Judaiya,Judaiya,Rahat Fateh Ali Khan,2017-08-10,"['classic pakistani pop', 'filmi', 'modern bollywood', 'qawwali', 'sufi']",277894,37,0.435,0.59,7,-6.471,0,0.0596,0.5,0.0,0.451,0.218,76.307,4
Judaiya,Judaiya,Rahat Fateh Ali Khan,2017-08-10,"['classic pakistani pop', 'filmi', 'modern bollywood', 'qawwali', 'sufi']",277894,37,0.435,0.59,7,-6.471,0,0.0596,0.5,0.0,0.451,0.218,76.307,4
Afreen Afreen (Coke Studio Season 9),Afreen Afreen (Coke Studio Season 9),Rahat Fateh Ali Khan,2016-08-23,"['classic pakistani pop', 'filmi', 'modern bollywood', 'qawwali', 'sufi']",400000,49,0.386,0.558,8,-4.525,1,0.045,0.709,0.0,0.121,0.514,187.27,4
Afreen Afreen (Coke Studio Season 9),Afreen Afreen (Coke Studio Season 9),Rahat Fateh Ali Khan,2016-08-23,"['classic pakistani pop', 'filmi', 'modern bollywood', 'qawwali', 'sufi']",400000,49,0.386,0.558,8,-4.525,1,0.045,0.709,0.0,0.121,0.514,187.27,4
"Jiya Dhadak Dhadak Jaye (From ""Kalyug"")",Music Therapy - Soulful Music,Various Artists,2018-02-28,[],319480,13,0.69,0.533,0,-9.741,1,0.0342,0.157,6.02e-05,0.121,0.399,119.924,4
"Jiya Dhadak Dhadak Jaye (From ""Kalyug"")",Music Therapy - Soulful Music,Various Artists,2018-02-28,[],319480,13,0.69,0.533,0,-9.741,1,0.0342,0.157,6.02e-05,0.121,0.399,119.924,4
"Jiya Dhadak Dhadak Jaye (From ""Kalyug"")",Music Therapy - Soulful Music,Various Artists,2018-02-28,[],319480,13,0.69,0.533,0,-9.741,1,0.0342,0.157,6.02e-05,0.121,0.399,119.924,4
Fire-scene - Alt. Version,Supermoon,S. Carey,2015-02-17,"['chamber pop', 'eau claire indie', 'indie anthem-folk', 'indie folk', 'stomp and holler']",257360,41,0.442,0.0894,2,-19.994,1,0.0374,0.955,0.00503,0.165,0.232,88.211,4
The Meetings of the Waters,The Meetings of the Waters,Fionn Regan,2017-04-14,"['chamber pop', 'indie folk', 'irish pop', 'irish singer-songwriter']",300277,55,0.636,0.379,11,-16.21,1,0.029,0.759,0.852,0.114,0.341,105.016,4
Shine,Time Without Consequence,Alexi Murdoch,2006-06-06,"['acoustic pop', 'british singer-songwriter', 'indie folk', 'neo mellow', 'stomp and holler']",466360,32,0.39,0.406,11,-10.961,1,0.0315,0.814,0.0674,0.386,0.0388,119.019,4
Perth,The Lighthouse Project,amiina,2013-06-07,"['bow pop', 'compositional ambient', 'icelandic indie', 'icelandic pop', 'post-rock']",239506,42,0.437,0.123,11,-14.54,0,0.0348,0.977,0.884,0.0919,0.048,101.011,3
Claude's Girl,We Slept at Last,Marika Hackman,2015-02-16,"['ambient folk', 'art pop', 'chamber psych', 'indie folk']",158422,43,0.444,0.0629,7,-20.499,0,0.035,0.962,0.0069,0.097,0.225,141.325,3
Different Stars,Different Stars,Trespassers William,2002,[],283066,24,0.276,0.16,8,-14.471,0,0.0318,0.982,0.12,0.106,0.12,100.661,4
Different Stars,Different Stars,Trespassers William,2002,[],283066,24,0.276,0.16,8,-14.471,0,0.0318,0.982,0.12,0.106,0.12,100.661,4
Point Of You,Flourishing Views,Martin Gauffin,2016-06-16,"['background music', 'focus']",155835,28,0.533,0.568,6,-14.906,1,0.034,0.951,0.879,0.148,0.167,156.205,4
House of Cards,Vitamin String Quartet Performs Radiohead's In Rainbows,Vitamin String Quartet,2009-06-02,"['bow pop', 'classify']",291560,13,0.601,0.164,5,-13.508,1,0.0332,0.73,0.382,0.111,0.415,111.886,4
Faust Arp,Vitamin String Quartet Performs Radiohead's In Rainbows,Vitamin String Quartet,2009-06-02,"['bow pop', 'classify']",126800,11,0.212,0.273,0,-12.14,1,0.0454,0.756,0.264,0.285,0.404,178.445,4
Reckoner,Vitamin String Quartet Performs Radiohead's In Rainbows,Vitamin String Quartet,2009-06-02,"['bow pop', 'classify']",283946,30,0.395,0.27,4,-14.283,0,0.0335,0.54,0.682,0.129,0.27,104.032,4
O Velho e o Moço,Ventura,Los Hermanos,2003-07-05,"['brazilian rock', 'mpb', 'nova mpb', 'rock alternativo brasileiro', 'rock nacional brasileiro']",243000,50,0.334,0.546,0,-8.629,0,0.0306,0.819,0.0142,0.127,0.43,113.261,4
Circle,Vol. 3: The Subliminal Verses,Slipknot,2004,"['alternative metal', 'double drumming', 'nu metal', 'rap metal']",262986,51,0.353,0.76,4,-5.105,0,0.0344,0.165,0.0245,0.369,0.273,119.52,4
Unleft,Folding Leaves,Message To Bears,2012,"['compositional ambient', 'focus', 'folktronica', 'post-rock']",244430,28,0.412,0.461,7,-13.397,1,0.0327,0.626,0.707,0.705,0.374,179.862,4
Unleft,Folding Leaves,Message To Bears,2012,"['compositional ambient', 'focus', 'folktronica', 'post-rock']",244430,28,0.412,0.461,7,-13.397,1,0.0327,0.626,0.707,0.705,0.374,179.862,4
No Return,"Retrospect, Vol. 2 (Compiled by Bryan Gee)",Various Artists,2011-05-16,[],382000,28,0.55,0.973,11,-3.992,0,0.0554,0.00369,0.889,0.0649,0.961,175.016,4
Sword of Truth,Volume 1,Magic Sword,2015-01-09,['synthwave'],365000,44,0.589,0.717,1,-6.593,1,0.033,0.00749,0.832,0.0932,0.342,123.985,4
Femme Fatale (feat. Highway Superstar),The Uncanny Valley,Perturbator,2016-05-06,"['cyberpunk', 'darksynth', 'synthwave']",328328,33,0.195,0.63,9,-6.758,0,0.0323,0.481,0.685,0.221,0.117,139.465,4
Synthetic - Instrumental,Endless Summer (The Instrumentals),The Midnight,2016-08-03,"['nightrun', 'popwave']",198819,26,0.253,0.173,0,-14.764,0,0.0339,0.848,0.898,0.134,0.0847,119.166,4
Sunset - Instrumental,Endless Summer (The Instrumentals),The Midnight,2016-08-03,"['nightrun', 'popwave']",326520,38,0.589,0.668,0,-8.038,1,0.0272,0.000338,0.761,0.207,0.371,114.005,4
Here for You (feat. Ella Henderson),Here for You (feat. Ella Henderson),Kygo,2015-09-04,"['edm', 'pop', 'tropical house']",244510,65,0.68,0.772,10,-5.995,1,0.0416,0.535,0.0153,0.147,0.376,105.005,4
Piece by Piece,100,The Hunna,2016-08-26,"['english indie rock', 'indie anthem-folk', 'modern alternative rock', 'modern rock', 'rock']",197333,34,0.556,0.853,8,-5.498,1,0.0567,0.000444,0.0,0.0894,0.514,110.014,4
Hold Back Your Love,Friends,White Lies,2016-10-07,"['alternative dance', 'dance-punk', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'rock']",298573,39,0.569,0.713,6,-7.169,1,0.0324,0.017,0.000113,0.0862,0.493,108.004,4
Bad Dream,Quiet Ferocity,The Jungle Giants,2017-07-07,"['australian indie', 'australian pop']",271840,54,0.686,0.579,4,-6.104,0,0.0317,0.00177,0.301,0.066,0.319,135.006,4
Tokyo (Vampires & Wolves),The Wombats Proudly Present... This Modern Glitch,The Wombats,2011-04-25,"['indie pop', 'liverpool indie', 'modern alternative rock', 'modern rock', 'rock']",225526,48,0.457,0.911,0,-5.52,1,0.075,0.000913,0.0,0.37,0.572,146.394,4
Moving to New York,"Proudly Present... A Guide to Love, Loss & Desperation (Special Edition)",The Wombats,2007-07-09,"['indie pop', 'liverpool indie', 'modern alternative rock', 'modern rock', 'rock']",210560,48,0.252,0.886,9,-4.678,0,0.0714,2.93e-05,5.33e-06,0.256,0.498,161.939,4
Jenny GoGo,FORGET,Xiu Xiu,2017-02-24,"['anti-folk', 'art pop', 'bay area indie', 'e6fi', 'escape room', 'experimental', 'experimental pop', 'experimental rock', 'freak folk', 'grave wave', 'lo-fi', 'noise pop']",236966,23,0.584,0.61,1,-8.652,1,0.039,0.0647,0.895,0.163,0.177,105.152,4
Hay Choco Bananas,FORGET,Xiu Xiu,2017-02-24,"['anti-folk', 'art pop', 'bay area indie', 'e6fi', 'escape room', 'experimental', 'experimental pop', 'experimental rock', 'freak folk', 'grave wave', 'lo-fi', 'noise pop']",227711,19,0.492,0.422,7,-10.622,1,0.0333,0.00539,0.793,0.176,0.0776,113.989,4
Queen of the Losers,FORGET,Xiu Xiu,2017-02-24,"['anti-folk', 'art pop', 'bay area indie', 'e6fi', 'escape room', 'experimental', 'experimental pop', 'experimental rock', 'freak folk', 'grave wave', 'lo-fi', 'noise pop']",263446,21,0.137,0.788,7,-5.847,1,0.0552,0.0012,0.654,0.397,0.0904,205.585,3
"Faith, Torn Apart",FORGET,Xiu Xiu,2017-02-24,"['anti-folk', 'art pop', 'bay area indie', 'e6fi', 'escape room', 'experimental', 'experimental pop', 'experimental rock', 'freak folk', 'grave wave', 'lo-fi', 'noise pop']",475893,16,0.196,0.479,9,-9.334,0,0.0449,0.0687,0.276,0.167,0.0905,73.473,3
The Call,FORGET,Xiu Xiu,2017-02-24,"['anti-folk', 'art pop', 'bay area indie', 'e6fi', 'escape room', 'experimental', 'experimental pop', 'experimental rock', 'freak folk', 'grave wave', 'lo-fi', 'noise pop']",197247,28,0.624,0.791,2,-7.081,1,0.0904,0.0485,0.579,0.168,0.5,148.043,4
Get Up,FORGET,Xiu Xiu,2017-02-24,"['anti-folk', 'art pop', 'bay area indie', 'e6fi', 'escape room', 'experimental', 'experimental pop', 'experimental rock', 'freak folk', 'grave wave', 'lo-fi', 'noise pop']",299516,30,0.59,0.465,5,-8.833,1,0.0389,0.352,0.834,0.129,0.199,85.897,4
Petite,FORGET,Xiu Xiu,2017-02-24,"['anti-folk', 'art pop', 'bay area indie', 'e6fi', 'escape room', 'experimental', 'experimental pop', 'experimental rock', 'freak folk', 'grave wave', 'lo-fi', 'noise pop']",241194,17,0.38,0.207,0,-11.963,1,0.04,0.66,0.191,0.0863,0.139,94.253,3
Wondering,FORGET,Xiu Xiu,2017-02-24,"['anti-folk', 'art pop', 'bay area indie', 'e6fi', 'escape room', 'experimental', 'experimental pop', 'experimental rock', 'freak folk', 'grave wave', 'lo-fi', 'noise pop']",252157,34,0.528,0.892,5,-6.377,1,0.0631,0.00166,0.268,0.363,0.335,104.845,4
Slipped,Trouble Will Find Me,The National,2013-05-27,"['indie rock', 'modern rock']",265066,46,0.473,0.423,1,-10.165,0,0.0346,0.779,0.00393,0.0952,0.157,115.944,4
Mountains To Move,FREE,Gavin DeGraw,2009-03-30,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",346840,30,0.36,0.333,0,-10.296,1,0.0354,0.446,0.00947,0.112,0.355,128.917,3
Mountains To Move,FREE,Gavin DeGraw,2009-03-30,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",346840,30,0.36,0.333,0,-10.296,1,0.0354,0.446,0.00947,0.112,0.355,128.917,3
Memento,Viscera,Haunted Shores,2018-05-25,"['djent', 'instrumental rock']",144385,19,0.167,0.196,0,-16.3,1,0.0331,0.951,0.927,0.109,0.0445,98.733,3
Need The Sun To Break,Chaos And The Calm,James Bay,2014-12-15,"['neo mellow', 'pop', 'pop rock']",224813,57,0.537,0.485,2,-8.131,1,0.0332,0.102,3.83e-06,0.319,0.293,152.012,4
Holy,Pedestrian Verse,Frightened Rabbit,2013,"['indie pop', 'indie rock', 'modern rock', 'scottish indie', 'scottish rock', 'stomp and holler']",219080,44,0.342,0.978,9,-3.55,1,0.0969,0.174,0.345,0.1,0.252,171.348,4
Meridian,A Moment Apart,ODESZA,2017-09-08,"['chillwave', 'ninja']",235860,53,0.517,0.66,5,-6.175,0,0.0315,3.4e-05,0.252,0.571,0.0701,90.007,4
Divide (feat. Kelsey Bulkin),A Moment Apart,ODESZA,2017-09-08,"['chillwave', 'ninja']",241849,53,0.494,0.572,0,-5.688,1,0.034,0.0137,3.25e-06,0.433,0.229,85.11,4
Boy,A Moment Apart,ODESZA,2017-09-08,"['chillwave', 'ninja']",183680,55,0.515,0.686,0,-6.258,1,0.0929,0.00324,0.505,0.0647,0.148,140.013,4
Tila,Riverchild,Clara Benin,2015-11-23,"['opm', 'pinoy indie']",185874,47,0.513,0.064,10,-22.596,1,0.0332,0.961,0.00088,0.0996,0.314,139.893,4
Land of the Living,Land of the Living,Matthew Perryman Jones,2012-05-29,"['acoustic pop', 'neo mellow']",364533,31,0.391,0.759,2,-7.843,1,0.0402,0.163,0.0106,0.158,0.212,136.069,4
Untangled Love,The Desired Effect,Brandon Flowers,2015-05-18,['vegas indie'],251440,37,0.457,0.909,2,-4.408,1,0.136,0.000766,0.000781,0.14,0.483,148.266,4
Never Get You Right,The Desired Effect,Brandon Flowers,2015-05-18,['vegas indie'],223973,37,0.641,0.72,6,-6.562,1,0.0405,0.0187,1.54e-05,0.186,0.634,94.959,4
Higher Ground (feat. Naomi Wild),A Moment Apart,ODESZA,2017-09-08,"['chillwave', 'ninja']",215130,60,0.629,0.852,1,-5.094,1,0.0521,0.0865,0.0215,0.263,0.415,104.997,4
Just Breathe,Backspacer,Pearl Jam,2009-09-19,"['alternative rock', 'grunge', 'permanent wave', 'rock']",215853,70,0.473,0.348,0,-11.1,1,0.0288,0.721,7.42e-05,0.0823,0.283,107.819,4
No Twilight Within the Courts of the Sun,Insurgentes (2016 Remaster),Steven Wilson,2008-11-20,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",517656,28,0.478,0.427,8,-12.917,1,0.0295,0.00881,0.794,0.0719,0.0643,92.519,4
Abandoner,Insurgentes (2016 Remaster),Steven Wilson,2008-11-20,"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",288337,26,0.493,0.377,4,-16.473,0,0.0322,0.196,0.87,0.1,0.0647,154.074,4
Human Nature,Human Nature,Caught A Ghost,2014-04-01,['la indie'],214733,33,0.668,0.581,0,-6.92,1,0.0437,0.269,3.48e-06,0.0852,0.653,109.978,4
How Did We Get So Dark?,How Did We Get So Dark?,Royal Blood,2017-06-16,"['brighton indie', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern hard rock', 'modern rock', 'rock']",197933,56,0.568,0.871,1,-5.235,1,0.0494,0.00177,0.000406,0.36,0.693,133.064,4
Little Boy,The Dull Drums - EP,Barns Courtney,2017-02-03,"['modern alternative rock', 'modern rock', 'rock']",233448,47,0.654,0.621,11,-8.555,1,0.0328,0.384,4.06e-06,0.119,0.41,113.955,4
Ster,One Three Seven (Remastered),The Pineapple Thief,2002-08-13,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",240120,7,0.547,0.644,9,-6.405,0,0.0257,0.0619,5.5e-05,0.086,0.276,102.017,4
Nothing at Best - Live @ Islington Assembly Hall,Where We Stood (In Concert),The Pineapple Thief,2017-09-08,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",298066,22,0.585,0.764,2,-10.71,1,0.0453,0.00827,0.052,0.793,0.299,119.986,4
Pvs,One Three Seven (Remastered),The Pineapple Thief,2002-08-13,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",702413,7,0.467,0.422,0,-10.341,1,0.0354,0.152,0.386,0.0915,0.0611,80.997,4
The State We're In,Someone Here Is Missing,The Pineapple Thief,2010-05-24,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",198546,20,0.711,0.54,4,-8.408,0,0.0313,0.0288,0.000925,0.0693,0.882,140.007,3
Someone Pull Me Out (Acoustic Version),All the Wars (Deluxe Edition),The Pineapple Thief,2012-09-03,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",246969,8,0.519,0.264,4,-11.388,0,0.0306,0.355,1.08e-06,0.0931,0.134,125.05,5
Shoot First - Acoustic,Tightly Unwound,The Pineapple Thief,2008,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",205275,7,0.502,0.254,5,-12.442,1,0.0301,0.42,7.44e-05,0.082,0.139,89.963,3
Build a World (Dirty Hifi Remix),Build a World EP,The Pineapple Thief,2013-05-06,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",359320,2,0.55,0.795,2,-9.482,0,0.0365,0.225,0.465,0.108,0.546,109.983,4
Doppler,Introducing... The Pineapple Thief,The Pineapple Thief,2014-01-27,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",448986,6,0.572,0.395,9,-15.693,0,0.0298,0.0674,0.255,0.0812,0.18,93.044,4
Show a Little Love - Live @ Islington Assembly Hall,Where We Stood (In Concert),The Pineapple Thief,2017-09-08,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",260353,21,0.62,0.715,2,-10.218,0,0.0337,0.00252,0.00445,0.978,0.73,140.005,4
And so Say All of You,Introducing... The Pineapple Thief,The Pineapple Thief,2014-01-27,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",244826,15,0.438,0.533,2,-8.341,0,0.0288,0.00507,0.00931,0.12,0.104,145.004,4
Tuesday: Haboob,10 Stories Down (Remastered),The Pineapple Thief,2005-06-21,"['art rock', 'modern progressive rock', 'neo-progressive', 'progressive metal', 'progressive rock', 'symphonic rock']",549093,7,0.473,0.592,0,-12.137,1,0.0287,0.0333,0.864,0.0859,0.0296,112.015,4
